dA 2,dA 3,dA 4,dA 5,dA 6,dA 7,dA 8,dA 9,dA 10,dA 11,dA 12,dA 13,dA 14,dA 15,dA 16,dA 17,dA 18,dA 19,dA 20,dA 21,dA 22,dA 23,dA 24,dA 25,dA 26,dA 27,dA 28,dA 29,dA 30,dA 31,dA 32,dA 33,dA 34,dA 35,dA 36,dA 37,dA 38,dA 39,dA 40,dA 41,dA 42,dA 43,dA 44,dA 45,dA 46,dA 47,dA 48,dA 49,dA 50,dA 51,dA 52,dA 53,dA 54,dA 55,dA 56,dA 57,dA 58,dA 59,dA 60,dA 61,dA 62,dA 63,dA 64,dA 65,dA 66,dA 67,dA 68,dA 69,dA 70,dA 71,dA 72,dA 73,dA 74,dA 75,dA 76,dA 77,dA 78,dA 79,dA 80,dA 81,dA 82,dA 83,dA 84,dA 85,dA 86,dA 87,dA 88,dA 89,dA 90,dA 91,dA 92,dA 93,dA 94,dA 95,dA 96,dA 97,dA 98,dA 99,dA 100,dA 101,dA 102,dA 103,dA 104,dA 105,dA 106,dA 107,dA 108,dA 109,dA 110,dA 111,dA 112,dA 113,dA 114,dA 115,dA 116,dA 117,dA 118,dA 119,dA 120,dA 121,dA 122,dA 123,dA 124,dA 125,dA 126,dA 127,dA 128,dA 129,dA 130,dA 131,dA 132,dA 133,dA 134,dA 135,dA 136,dA 137,dA 138,dA 139,dA 140,dA 141,dA 142,dA 143,dA 144,dA 145,dA 146,dA 147,dA 148,dA 149,dA 150,dA 151,dA 152,dA 153,dA 154,dA 155,dA 156,dA 157,dA 158,dA 159,dA 160,dA 161,dA 162,dA 163,dA 164,dA 165,dA 166,dA 167,dA 168,dA 169,dA 170,dA 171,dA 172,dA 173,dA 174,dA 175,dA 176,dA 177,dA 178,dA 179,dA 180,dA 181,dA 182,dA 183,dA 184,dA 185,dA 186,dA 187,dA 188,dA 189,dA 190,dA 191,dA 192,dA 193,dA 194,dA 195,dA 196,dA 197,dA 198,dA 199,dA 200,dA 201,dA 202,dA 203,dA 204,dA 205,dA 206,dA 207,dA 208,dA 209,dA 210,dA 211,dA 212,dA 213,dA 214,dA 215,dA 216,dA 217,dA 218,dA 219,dA 220,dA 221,dA 222,dA 223,label
-0.005383,-0.001911,-0.002147,-0.000731,-0.000795,-0.002148,-0.002325,0.00063,-0.000778,-0.000939,-0.000206,-0.0011,-0.001181,-0.001978,-0.001663,-0.001035,0.001083,0.003674,0.001569,-0.001749,-0.001075,0.00093,0.001283,0.003953,0.003444,-0.002129,-0.001907,-0.000672,-0.001723,-0.0009,-0.000099,0.00098,0.002027,0.002377,0.007294,0.014134,0.008451,-0.003945,-0.002734,0.005719,0.009602,0.01287,0.014164,0.010773,0.00929,0.010672,0.011273,0.009938,0.00829,0.007061,0.004743,0.003619,0.004037,0.004825,0.004891,0.004409,0.005854,0.009857,0.012737,0.008572,0.004766,0.017932,0.017985,-0.015108,-0.032925,-0.015248,0.002257,0.007311,0.01023,0.002875,-0.002119,0.004546,-0.001589,-0.015093,-0.016356,-0.012514,-0.010054,-0.008641,-0.005683,-0.000437,-0.002772,-0.0122,-0.010973,-0.004064,-0.002283,-0.002131,-0.002529,-0.003894,-0.005875,-0.007281,-0.008275,-0.007958,-0.006755,-0.00447,-0.002806,-0.003744,-0.005315,-0.005822,-0.005171,-0.004022,-0.002692,-0.00157,0.000094,0.001959,0.004127,0.00858,0.014233,0.019536,0.02414,0.028281,0.030082,0.030199,0.029573,0.026738,0.024113,0.022354,0.019201,0.016733,0.01627,0.01433,0.012344,0.011641,0.010479,0.008098,0.006058,0.005113,0.00477,0.004696,0.002856,0.001046,0.000906,-0.000021,-0.001181,-0.001603,0.008095,0.018736,0.008069,-0.009554,-0.014383,-0.007398,-0.001186,-0.000597,-0.000636,-0.000764,-0.000119,0.001148,0.000482,-0.000038,0.000731,0.000956,0.001727,0.004056,0.028205,0.09157,0.086579,-0.000642,-0.076744,-0.084336,-0.03656,-0.011018,-0.004699,-0.00222,-0.000334,0.000011,-0.000505,-0.000301,-0.000043,0.000631,0.000365,-0.000783,-0.000227,0.000328,-0.000439,-0.001435,-0.001559,-0.000209,0.00038,-0.000296,-0.000804,-0.000381,-0.000764,-0.001915,-0.002541,-0.001999,0.000325,-0.000035,-0.001812,-0.001181,0.000028,-0.000603,-0.000181,-0.001091,-0.001655,-0.001174,-0.001468,-0.00066,-0.001369,-0.002348,-0.001864,-0.000989,-0.002016,-0.004244,-0.005076,-0.004912,-0.004815,-0.003096,0.000555,0.001381,-0.001442,-0.001511,-0.00282,-0.000631,0.001862,-0.000066,-0.000626,-0.001001,-0.000527,0.002429,0.001335,-0.004262,-0.001959,0.000334,1
-0.005383,-0.001911,-0.002147,-0.000731,-0.000795,-0.002148,-0.002325,0.00063,-0.000778,-0.000939,-0.000206,-0.0011,-0.001181,-0.001978,-0.001663,-0.001035,0.001083,0.003674,0.001569,-0.001749,-0.001075,0.00093,0.001283,0.003953,0.003444,-0.002129,-0.001907,-0.000672,-0.001723,-0.0009,-0.000099,0.00098,0.002027,0.002377,0.007294,0.014134,0.008451,-0.003945,-0.002734,0.005719,0.009602,0.01287,0.014164,0.010773,0.00929,0.010672,0.011273,0.009938,0.00829,0.007061,0.004743,0.003619,0.004037,0.004825,0.004891,0.004409,0.005854,0.009857,0.012737,0.008572,0.004766,0.017932,0.017985,-0.015108,-0.032925,-0.015248,0.002257,0.007311,0.01023,0.002875,-0.002119,0.004546,-0.001589,-0.015093,-0.016356,-0.012514,-0.010054,-0.008641,-0.005683,-0.000437,-0.002772,-0.0122,-0.010973,-0.004064,-0.002283,-0.002131,-0.002529,-0.003894,-0.005875,-0.007281,-0.008275,-0.007958,-0.006755,-0.00447,-0.002806,-0.003744,-0.005315,-0.005822,-0.005171,-0.004022,-0.002692,-0.00157,0.000094,0.001959,0.004127,0.00858,0.014233,0.019536,0.02414,0.028281,0.030082,0.030199,0.029573,0.026738,0.024113,0.022354,0.019201,0.016733,0.01627,0.01433,0.012344,0.011641,0.010479,0.008098,0.006058,0.005113,0.00477,0.004696,0.002856,0.001046,0.000906,-0.000021,-0.001181,-0.001603,0.008095,0.018736,0.008069,-0.009554,-0.014383,-0.007398,-0.001186,-0.000597,-0.000636,-0.000764,-0.000119,0.001148,0.000482,-0.000038,0.000731,0.000956,0.001727,0.004056,0.028205,0.09157,0.086579,-0.000642,-0.076744,-0.084336,-0.03656,-0.011018,-0.004699,-0.00222,-0.000334,0.000011,-0.000505,-0.000301,-0.000043,0.000631,0.000365,-0.000783,-0.000227,0.000328,-0.000439,-0.001435,-0.001559,-0.000209,0.00038,-0.000296,-0.000804,-0.000381,-0.000764,-0.001915,-0.002541,-0.001999,0.000325,-0.000035,-0.001812,-0.001181,0.000028,-0.000603,-0.000181,-0.001091,-0.001655,-0.001174,-0.001468,-0.00066,-0.001369,-0.002348,-0.001864,-0.000989,-0.002016,-0.004244,-0.005076,-0.004912,-0.004815,-0.003096,0.000555,0.001381,-0.001442,-0.001511,-0.00282,-0.000631,0.001862,-0.000066,-0.000626,-0.001001,-0.000527,0.002429,0.001335,-0.004262,-0.001959,0.000334,1
-0.008525,-0.001102,-0.001027,-0.000121,-0.003336,-0.004239,-0.001295,0.001197,-0.000293,0.000552,0.001135,-0.002596,-0.003296,-0.002686,-0.002492,-0.000969,-0.000105,0.001479,0.001273,-0.001784,-0.001366,0.001458,0.000687,0.001475,0.001786,-0.001267,-0.000252,-0.000838,-0.002399,-0.000547,0.000065,0.000065,0.000675,0.000895,0.003647,0.006579,0.002873,-0.00268,-0.00098,0.003414,0.005093,0.007402,0.009845,0.009359,0.010275,0.012528,0.013198,0.011451,0.009501,0.008643,0.006454,0.004284,0.004033,0.004596,0.004301,0.003341,0.00311,0.003799,0.00383,0.000674,-0.001592,0.005884,0.005627,-0.013978,-0.024262,-0.013225,-0.002382,0.000747,0.003954,0.002384,-0.000245,0.000093,-0.005382,-0.011013,-0.009636,-0.006813,-0.005295,-0.004826,-0.003707,-0.001472,-0.002821,-0.006677,-0.005586,-0.002236,-0.001191,-0.001388,-0.001135,-0.001824,-0.004203,-0.004834,-0.00463,-0.004458,-0.003685,-0.001879,-0.00088,-0.001642,-0.002357,-0.002244,-0.001469,-0.000882,-0.000789,-0.000363,0.000665,0.001489,0.00228,0.003874,0.006609,0.010484,0.01723,0.026236,0.032809,0.037611,0.040586,0.040929,0.040527,0.038966,0.035477,0.0319,0.031522,0.030691,0.027581,0.025138,0.023455,0.020285,0.01652,0.013736,0.0122,0.011208,0.007848,0.004546,0.003215,0.001025,-0.002818,-0.007288,0.003284,0.019654,0.012939,-0.004393,-0.011309,-0.006162,-0.00076,-0.001023,-0.001616,-0.002004,-0.000665,0.001679,0.000163,-0.000841,0.00012,0.00048,0.001705,0.002209,0.02313,0.087512,0.087628,0.002052,-0.076746,-0.083917,-0.035345,-0.010209,-0.00264,0.000188,0.001193,0.00102,-0.000152,-0.000472,-0.000579,0.00025,0.001455,0.000125,0.00052,0.000171,-0.001091,-0.001646,-0.0011,-0.000166,0.000161,-0.000604,-0.0015,-0.000207,-0.0023,-0.004669,-0.006589,-0.00503,0.000882,0.000713,-0.002963,-0.001921,-0.000935,-0.001861,0.0006,0.000886,-0.00255,-0.00455,-0.004146,-0.002463,-0.002516,-0.002802,-0.00113,-0.000736,-0.002304,-0.004692,-0.004151,-0.005113,-0.006711,-0.001516,0.00305,0.001014,-0.000616,-0.001514,-0.004169,-0.00145,0.00365,0.002136,-0.003147,-0.002053,0.000782,0.003758,0.001225,-0.004267,-0.002284,-0.001234,1
-0.008525,-0.001102,-0.001027,-0.000121,-0.003336,-0.004239,-0.001295,0.001197,-0.000293,0.000552,0.001135,-0.002596,-0.003296,-0.002686,-0.002492,-0.000969,-0.000105,0.001479,0.001273,-0.001784,-0.001366,0.001458,0.000687,0.001475,0.001786,-0.001267,-0.000252,-0.000838,-0.002399,-0.000547,0.000065,0.000065,0.000675,0.000895,0.003647,0.006579,0.002873,-0.00268,-0.00098,0.003414,0.005093,0.007402,0.009845,0.009359,0.010275,0.012528,0.013198,0.011451,0.009501,0.008643,0.006454,0.004284,0.004033,0.004596,0.004301,0.003341,0.00311,0.003799,0.00383,0.000674,-0.001592,0.005884,0.005627,-0.013978,-0.024262,-0.013225,-0.002382,0.000747,0.003954,0.002384,-0.000245,0.000093,-0.005382,-0.011013,-0.009636,-0.006813,-0.005295,-0.004826,-0.003707,-0.001472,-0.002821,-0.006677,-0.005586,-0.002236,-0.001191,-0.001388,-0.001135,-0.001824,-0.004203,-0.004834,-0.00463,-0.004458,-0.003685,-0.001879,-0.00088,-0.001642,-0.002357,-0.002244,-0.001469,-0.000882,-0.000789,-0.000363,0.000665,0.001489,0.00228,0.003874,0.006609,0.010484,0.01723,0.026236,0.032809,0.037611,0.040586,0.040929,0.040527,0.038966,0.035477,0.0319,0.031522,0.030691,0.027581,0.025138,0.023455,0.020285,0.01652,0.013736,0.0122,0.011208,0.007848,0.004546,0.003215,0.001025,-0.002818,-0.007288,0.003284,0.019654,0.012939,-0.004393,-0.011309,-0.006162,-0.00076,-0.001023,-0.001616,-0.002004,-0.000665,0.001679,0.000163,-0.000841,0.00012,0.00048,0.001705,0.002209,0.02313,0.087512,0.087628,0.002052,-0.076746,-0.083917,-0.035345,-0.010209,-0.00264,0.000188,0.001193,0.00102,-0.000152,-0.000472,-0.000579,0.00025,0.001455,0.000125,0.00052,0.000171,-0.001091,-0.001646,-0.0011,-0.000166,0.000161,-0.000604,-0.0015,-0.000207,-0.0023,-0.004669,-0.006589,-0.00503,0.000882,0.000713,-0.002963,-0.001921,-0.000935,-0.001861,0.0006,0.000886,-0.00255,-0.00455,-0.004146,-0.002463,-0.002516,-0.002802,-0.00113,-0.000736,-0.002304,-0.004692,-0.004151,-0.005113,-0.006711,-0.001516,0.00305,0.001014,-0.000616,-0.001514,-0.004169,-0.00145,0.00365,0.002136,-0.003147,-0.002053,0.000782,0.003758,0.001225,-0.004267,-0.002284,-0.001234,1
-0.005889,-0.002728,-0.003401,-0.003689,-0.001202,0.000389,-0.000696,-0.001446,0.001078,0.001795,-0.002638,-0.004766,-0.002487,-0.001168,-0.001612,-0.002426,0.001628,0.003784,-0.000599,-0.000157,-0.000995,-0.001452,0.001427,0.003805,0.002988,-0.00186,-0.001509,-0.000592,-0.001839,-0.000753,-0.00003,-0.000473,0.001387,0.002998,0.006577,0.012129,0.007002,-0.003903,-0.001743,0.006042,0.007783,0.010921,0.013932,0.010604,0.009124,0.011352,0.011105,0.009563,0.008203,0.006677,0.005387,0.004176,0.003736,0.005505,0.005477,0.004405,0.00616,0.010978,0.014814,0.010292,0.005461,0.020151,0.021565,-0.015667,-0.0368,-0.017475,0.001891,0.008049,0.012717,0.005947,-0.001366,0.003384,-0.003292,-0.01691,-0.017852,-0.014016,-0.010921,-0.009369,-0.00653,-0.000335,-0.002432,-0.012746,-0.012216,-0.004981,-0.002883,-0.001949,-0.002541,-0.004364,-0.006526,-0.009136,-0.009293,-0.007888,-0.006809,-0.004804,-0.002626,-0.002972,-0.00469,-0.005357,-0.004936,-0.004301,-0.002974,-0.000842,0.000453,0.001797,0.004039,0.008346,0.014918,0.021371,0.027355,0.032178,0.033898,0.033065,0.031213,0.028417,0.025166,0.021761,0.018596,0.015093,0.014682,0.014647,0.01181,0.010821,0.011288,0.01005,0.007439,0.006748,0.006587,0.004753,0.003469,0.002902,0.0008,-0.000309,-0.003472,-0.007093,0.009893,0.02707,0.012504,-0.010419,-0.017707,-0.009437,-0.002453,-0.001369,-0.001078,-0.001253,0.000229,0.000282,0.001142,0.000999,0.000711,0.002858,0.001574,0.003178,0.036069,0.119202,0.113671,0.000484,-0.098628,-0.109523,-0.049996,-0.016448,-0.004565,-0.001038,-0.000899,-0.000608,-0.000026,0.000396,-0.000581,-0.000697,0.000281,0.000134,0.001215,0.000464,-0.00175,-0.001441,-0.000514,-0.000209,-0.001361,-0.000482,-0.000011,-0.001422,-0.001392,-0.004006,-0.004937,-0.002382,-0.001427,-0.00125,-0.002302,-0.001173,0.00093,0.00085,0.000577,-0.001638,-0.002886,-0.003238,-0.004443,-0.001541,-0.001319,-0.003049,0.00079,-0.002238,-0.006555,-0.003479,-0.003324,-0.002611,-0.005158,-0.004827,0.001979,0.004053,-0.000312,-0.003292,-0.000424,-0.002055,0.002996,0.005077,-0.004307,-0.000618,0.003725,0.000861,0.002182,0.001079,-0.002209,-0.001716,1
-0.002167,-0.004747,-0.005751,-0.001372,-0.000207,-0.000366,-0.002847,-0.002514,0.000842,-0.000961,-0.00202,-0.002322,-0.002492,-0.002111,-0.001824,-0.001198,0.001345,0.003517,0.000001,-0.003485,-0.002404,0.000249,0.002615,0.00419,0.002341,-0.002889,-0.003242,-0.001049,-0.002439,-0.00201,-0.000147,0.000546,0.001116,0.002002,0.007582,0.013926,0.007361,-0.005124,-0.002855,0.007142,0.011869,0.016379,0.018717,0.01571,0.01535,0.017602,0.017441,0.015455,0.01246,0.010138,0.0077,0.005079,0.004885,0.006086,0.005096,0.00433,0.007205,0.012906,0.015714,0.008897,0.006181,0.023919,0.019892,-0.029046,-0.053432,-0.026303,-0.001131,0.007551,0.012112,0.003867,-0.003751,0.000664,-0.007048,-0.021232,-0.021913,-0.017521,-0.01422,-0.012257,-0.008667,-0.003375,-0.006161,-0.014868,-0.012698,-0.005236,-0.003369,-0.003036,-0.003202,-0.004748,-0.006823,-0.008525,-0.008727,-0.00786,-0.006439,-0.004134,-0.002951,-0.003414,-0.004303,-0.004143,-0.003338,-0.002282,-0.000938,0.000302,0.001442,0.002145,0.00357,0.006108,0.010216,0.017335,0.026644,0.036621,0.04425,0.048809,0.04975,0.047122,0.044188,0.040996,0.038169,0.036332,0.033838,0.029755,0.026008,0.023068,0.019078,0.015598,0.012462,0.008604,0.007435,0.006487,0.004233,0.003333,0.002021,0.000531,0.0001,0.00125,0.013509,0.022558,0.005093,-0.016299,-0.017929,-0.008341,-0.001547,-0.000631,-0.001455,-0.000954,0.000635,0.00151,0.00125,0.001574,0.001628,0.001756,0.002408,0.005836,0.049195,0.173434,0.166319,-0.019085,-0.16295,-0.145805,-0.049996,-0.014611,-0.006329,-0.003824,-0.001483,-0.000856,-0.001055,-0.000583,-0.000225,-0.000262,-0.000223,0.000533,0.000405,0.00018,-0.001041,-0.00219,-0.001208,-0.000668,-0.000166,0.000115,-0.001006,-0.00046,-0.000585,-0.001603,-0.000903,-0.000226,-0.001515,-0.001943,-0.000565,-0.000047,0.000696,-0.000473,-0.001441,-0.002092,-0.001554,-0.00063,-0.000509,0.001052,-0.001568,-0.003542,-0.001902,-0.001437,-0.002136,-0.003115,-0.004161,-0.004751,-0.005124,-0.003604,-0.000677,-0.000737,-0.003181,-0.002873,-0.001471,0.000408,0.001194,-0.000472,-0.00201,-0.00258,-0.000758,0.00099,-0.001119,-0.00388,-0.002348,-0.001171,0
-0.003313,-0.003989,-0.005896,-0.001217,-0.000515,-0.001287,-0.002871,-0.001071,0.000286,-0.001141,-0.002465,-0.001681,-0.000486,-0.002176,-0.001449,-0.000588,0.00143,0.002157,-0.000421,-0.001728,-0.001611,-0.000127,0.001969,0.002501,0.001275,-0.001461,-0.002198,-0.000961,-0.001632,-0.000664,-0.000026,0.000353,0.000829,0.001546,0.005756,0.009588,0.005944,-0.001411,0.000418,0.007561,0.010427,0.013896,0.017282,0.01528,0.014615,0.016566,0.01623,0.01444,0.011917,0.009294,0.006775,0.004619,0.004311,0.004475,0.004069,0.003944,0.004903,0.007857,0.009631,0.005069,0.00178,0.012571,0.011524,-0.019378,-0.036301,-0.019219,-0.002334,0.003175,0.005971,-0.000204,-0.005032,0.000872,-0.003652,-0.015156,-0.015566,-0.011689,-0.009393,-0.008538,-0.006692,-0.002989,-0.004469,-0.010856,-0.009559,-0.004079,-0.002636,-0.002202,-0.002855,-0.004941,-0.007346,-0.009222,-0.00939,-0.008318,-0.006469,-0.004015,-0.002867,-0.002711,-0.003522,-0.004471,-0.003549,-0.002361,-0.001586,-0.000068,0.001418,0.002201,0.003892,0.007072,0.0124,0.019699,0.027544,0.035747,0.040984,0.042413,0.04118,0.037892,0.034087,0.030221,0.026865,0.024125,0.022411,0.019966,0.017102,0.015128,0.012722,0.011165,0.008611,0.00557,0.005262,0.004603,0.00277,0.001801,0.000944,-0.000294,-0.002133,-0.002318,0.007039,0.015495,0.005658,-0.009147,-0.011777,-0.006024,-0.001619,-0.000784,-0.001036,-0.00098,0.000187,0.000695,0.000378,0.000333,0.000676,0.001102,0.001406,0.003107,0.027365,0.09798,0.096628,-0.004951,-0.09136,-0.087778,-0.032482,-0.009967,-0.003228,-0.00171,-0.001155,-0.000482,-0.00044,-0.000307,0.000287,-0.000119,-0.000427,0.000246,0.000094,0.000248,-0.000796,-0.002181,-0.001333,-0.000702,-0.000361,0.000374,-0.000433,-0.000559,-0.000865,-0.001931,-0.001765,-0.001114,-0.001407,-0.001325,-0.000694,-0.000555,0.000163,-0.00055,-0.001058,-0.00088,-0.000897,-0.001598,-0.001659,-0.000464,-0.001507,-0.002174,-0.001741,-0.001982,-0.002376,-0.002766,-0.003341,-0.003443,-0.003781,-0.004588,-0.000935,0.000706,-0.000673,-0.001112,-0.001754,0.00009,0.000381,-0.000368,0.001261,0.000469,-0.001989,-0.002016,-0.003109,-0.001126,-0.00025,-0.001829,0
-0.005573,-0.004409,-0.006292,-0.000986,-0.000991,-0.001636,-0.000971,0.000223,-0.000695,-0.001796,-0.002293,-0.001481,-0.001417,-0.001738,-0.001327,-0.000762,0.001475,0.001785,-0.000175,-0.000343,-0.000494,0.000096,0.001911,0.001512,0.000511,-0.000607,-0.000781,-0.000953,-0.001114,-0.000121,-0.000335,0.000602,0.001468,0.002,0.004792,0.007084,0.005616,0.001924,0.003646,0.008779,0.010586,0.012503,0.014998,0.01462,0.014373,0.014638,0.013767,0.012886,0.011021,0.00813,0.005804,0.003867,0.003725,0.004058,0.003102,0.002139,0.001836,0.002768,0.003138,0.000512,-0.001129,0.006458,0.006719,-0.014212,-0.026767,-0.015416,-0.003455,0.001035,0.005574,0.004095,-0.001316,-0.001322,-0.005964,-0.013067,-0.011554,-0.007926,-0.006424,-0.005992,-0.005163,-0.002544,-0.003247,-0.007871,-0.006961,-0.002995,-0.001737,-0.001364,-0.001911,-0.003606,-0.005772,-0.008031,-0.008748,-0.008094,-0.006323,-0.003856,-0.002518,-0.002328,-0.003381,-0.004553,-0.003915,-0.002639,-0.002138,-0.000618,0.001545,0.002624,0.004702,0.008354,0.013534,0.019152,0.02463,0.03089,0.035219,0.037325,0.037531,0.036059,0.033731,0.031083,0.028332,0.025602,0.024626,0.023018,0.020224,0.018302,0.016049,0.01442,0.011121,0.008047,0.007597,0.006112,0.004449,0.002864,0.001499,0.000359,-0.002103,-0.003287,0.002881,0.009589,0.005086,-0.003644,-0.006143,-0.003459,-0.000755,-0.000795,-0.001484,-0.00107,-0.000062,0.000483,-0.000134,-0.000447,-0.000258,0.000805,0.001365,0.000858,0.015182,0.062065,0.063915,-0.001778,-0.059591,-0.057113,-0.020346,-0.006212,-0.001532,-0.000304,-0.000636,0.000051,0.000271,0.000049,0.000154,-0.000471,-0.000382,0.000367,0.000067,0.000169,-0.000348,-0.002026,-0.001894,-0.000677,-0.000476,0.000252,-0.000148,-0.000619,-0.001495,-0.002488,-0.002005,-0.00158,-0.001032,-0.000902,-0.000848,-0.001196,-0.000498,-0.000636,-0.000922,-0.000657,-0.001005,-0.001592,-0.002119,-0.001207,-0.001908,-0.002748,-0.001577,-0.001643,-0.003046,-0.003653,-0.003884,-0.003045,-0.003026,-0.004295,-0.002277,0.000726,0.000746,-0.000711,-0.002171,-0.000887,0.00006,0.000551,0.001363,-0.000047,-0.000715,-0.002588,-0.002635,0.000551,-0.002222,-0.003852,0
-0.002631,-0.002503,-0.004971,-0.002142,0.000025,0.000896,-0.001546,-0.003277,-0.000144,-0.000154,-0.002274,-0.001933,-0.002153,-0.001855,-0.00047,-0.000713,0.000646,0.002721,-0.000117,-0.00295,-0.001084,0.000781,0.001502,0.001947,0.001044,-0.001335,-0.001441,-0.000477,-0.002185,-0.001751,-0.00012,0.000434,0.000729,0.001106,0.004894,0.008648,0.004795,-0.001718,0.000321,0.006747,0.010333,0.013768,0.015606,0.014277,0.015506,0.017541,0.016496,0.014067,0.011668,0.009721,0.007339,0.004545,0.003827,0.004774,0.003609,0.002447,0.003567,0.006057,0.006839,0.002327,0.000366,0.012602,0.011054,-0.022734,-0.040382,-0.021429,-0.003676,0.002754,0.007693,0.004091,-0.002229,-0.00137,-0.007036,-0.016106,-0.015511,-0.01195,-0.009773,-0.008755,-0.006814,-0.003503,-0.004875,-0.010105,-0.008566,-0.003776,-0.002382,-0.001968,-0.002044,-0.00309,-0.00479,-0.006435,-0.006519,-0.005918,-0.004969,-0.003148,-0.002542,-0.002848,-0.003304,-0.003363,-0.002772,-0.00171,-0.000784,0.000226,0.001294,0.001739,0.002972,0.005089,0.007752,0.013163,0.02131,0.030908,0.039218,0.045369,0.048674,0.048009,0.046444,0.044117,0.041179,0.039185,0.037681,0.03491,0.030976,0.027414,0.023862,0.020725,0.016544,0.01155,0.010337,0.008957,0.006067,0.00463,0.00285,0.000688,-0.001863,-0.002411,0.008501,0.017682,0.006016,-0.009646,-0.011816,-0.005982,-0.000914,-0.000383,-0.00188,-0.001753,0.000116,0.001162,0.000856,0.001392,0.00097,0.00101,0.001578,0.003517,0.036824,0.139902,0.137907,-0.014896,-0.134694,-0.119047,-0.039169,-0.011182,-0.004656,-0.002408,-0.000712,-0.00019,-0.000528,-0.000655,-0.000305,0.000005,0.000155,0.000615,0.000121,-0.000231,-0.0009,-0.002035,-0.00161,-0.000958,-0.000353,-0.000083,-0.001355,-0.000439,-0.001,-0.002511,-0.002299,-0.001599,-0.001215,-0.001843,-0.001205,-0.000224,0.000673,-0.000996,-0.00167,-0.001213,-0.001949,-0.001819,-0.001453,-0.000403,-0.002758,-0.003732,-0.001608,-0.001847,-0.003004,-0.004063,-0.00509,-0.004912,-0.005281,-0.003702,0.00008,0.000398,-0.001768,-0.003045,-0.002659,0.000461,0.002478,-0.000928,-0.001904,-0.001086,-0.001839,-0.000369,-0.001949,-0.003906,-0.002078,-0.000768,0
-0.002631,-0.002503,-0.004971,-0.002142,0.000025,0.000896,-0.001546,-0.003277,-0.000144,-0.000154,-0.002274,-0.001933,-0.002153,-0.001855,-0.00047,-0.000713,0.000646,0.002721,-0.000117,-0.00295,-0.001084,0.000781,0.001502,0.001947,0.001044,-0.001335,-0.001441,-0.000477,-0.002185,-0.001751,-0.00012,0.000434,0.000729,0.001106,0.004894,0.008648,0.004795,-0.001718,0.000321,0.006747,0.010333,0.013768,0.015606,0.014277,0.015506,0.017541,0.016496,0.014067,0.011668,0.009721,0.007339,0.004545,0.003827,0.004774,0.003609,0.002447,0.003567,0.006057,0.006839,0.002327,0.000366,0.012602,0.011054,-0.022734,-0.040382,-0.021429,-0.003676,0.002754,0.007693,0.004091,-0.002229,-0.00137,-0.007036,-0.016106,-0.015511,-0.01195,-0.009773,-0.008755,-0.006814,-0.003503,-0.004875,-0.010105,-0.008566,-0.003776,-0.002382,-0.001968,-0.002044,-0.00309,-0.00479,-0.006435,-0.006519,-0.005918,-0.004969,-0.003148,-0.002542,-0.002848,-0.003304,-0.003363,-0.002772,-0.00171,-0.000784,0.000226,0.001294,0.001739,0.002972,0.005089,0.007752,0.013163,0.02131,0.030908,0.039218,0.045369,0.048674,0.048009,0.046444,0.044117,0.041179,0.039185,0.037681,0.03491,0.030976,0.027414,0.023862,0.020725,0.016544,0.01155,0.010337,0.008957,0.006067,0.00463,0.00285,0.000688,-0.001863,-0.002411,0.008501,0.017682,0.006016,-0.009646,-0.011816,-0.005982,-0.000914,-0.000383,-0.00188,-0.001753,0.000116,0.001162,0.000856,0.001392,0.00097,0.00101,0.001578,0.003517,0.036824,0.139902,0.137907,-0.014896,-0.134694,-0.119047,-0.039169,-0.011182,-0.004656,-0.002408,-0.000712,-0.00019,-0.000528,-0.000655,-0.000305,0.000005,0.000155,0.000615,0.000121,-0.000231,-0.0009,-0.002035,-0.00161,-0.000958,-0.000353,-0.000083,-0.001355,-0.000439,-0.001,-0.002511,-0.002299,-0.001599,-0.001215,-0.001843,-0.001205,-0.000224,0.000673,-0.000996,-0.00167,-0.001213,-0.001949,-0.001819,-0.001453,-0.000403,-0.002758,-0.003732,-0.001608,-0.001847,-0.003004,-0.004063,-0.00509,-0.004912,-0.005281,-0.003702,0.00008,0.000398,-0.001768,-0.003045,-0.002659,0.000461,0.002478,-0.000928,-0.001904,-0.001086,-0.001839,-0.000369,-0.001949,-0.003906,-0.002078,-0.000768,0
